date,symbol,marketcapname,sector
07-07-2023,IOC,Largecap,Industrials
07-07-2023,GOLDTECH,Smallcap,I.T
07-07-2023,360ONE,Midcap,Finance
07-07-2023,BANKBARODA,Largecap,Bank
07-07-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
07-07-2023,SOUTHBANK,Midcap,Bank
07-07-2023,WOCKPHARMA,Smallcap,Pharmaceuticals
07-07-2023,OLECTRA,Midcap,Auto
07-07-2023,WELENT,Smallcap,Realty
07-07-2023,XCHANGING,Smallcap,I.T
07-07-2023,DEEPINDS,Smallcap,Industrials
07-07-2023,ACE,Midcap,FMCG
07-07-2023,FORTIS,Largecap,Pharmaceuticals
07-07-2023,V2RETAIL,Smallcap,FMCG
07-07-2023,SOMICONVEY,Smallcap,FMCG
07-07-2023,THANGAMAYL,Smallcap,Miscellaneous
07-07-2023,SCHNEIDER,Midcap,FMCG
07-07-2023,KALYANKJIL,Largecap,Miscellaneous
07-07-2023,WINDLAS,Smallcap,Pharmaceuticals
07-07-2023,MAXIND,Smallcap,Miscellaneous
10-07-2023,ORISSAMINE,Smallcap,Industrials
10-07-2023,IONEXCHANG,Midcap,FMCG
10-07-2023,KIRLOSBROS,Midcap,FMCG
10-07-2023,LGBBROSLTD,Smallcap,Auto
10-07-2023,RELIANCE,Largecap,Industrials
10-07-2023,JINDALSAW,Midcap,Metals
10-07-2023,AKZOINDIA,Midcap,Industrials
10-07-2023,CEATLTD,Midcap,Auto
10-07-2023,SARDAEN,Midcap,Metals
10-07-2023,ORIENTCER,Smallcap,FMCG
10-07-2023,STYRENIX,Smallcap,Oils
10-07-2023,GFSTEELS,Smallcap,Metals
10-07-2023,JSWISPL,Smallcap,Metals
10-07-2023,GIPCL,Smallcap,Miscellaneous
10-07-2023,FUSION,Midcap,Finance
10-07-2023,VADILALIND,Smallcap,FMCG
10-07-2023,RUSTOMJEE,Midcap,Realty
10-07-2023,CDSL,Midcap,Miscellaneous
10-07-2023,SMLT,Smallcap,Industrials
10-07-2023,PREMEXPLN,Smallcap,Industrials
10-07-2023,KRITI,Smallcap,FMCG
10-07-2023,VENUSREM,Smallcap,Pharmaceuticals
10-07-2023,MMP,Smallcap,Metals
10-07-2023,GOLDTECH,Smallcap,I.T
10-07-2023,GATECH,Smallcap,Miscellaneous
10-07-2023,BLUECHIP,Smallcap,Finance
10-07-2023,KSOLVES,Smallcap,I.T
10-07-2023,NDRAUTO,Smallcap,Auto
10-07-2023,WELCORP,Midcap,Metals
10-07-2023,MAZDOCK,Largecap,Industrials
10-07-2023,TAJGVK,Smallcap,Services
10-07-2023,OLECTRA,Midcap,Auto
10-07-2023,WELENT,Smallcap,Realty
10-07-2023,XCHANGING,Smallcap,I.T
10-07-2023,REPRO,Smallcap,Miscellaneous
10-07-2023,TFL,Smallcap,Finance
10-07-2023,TIMETECHNO,Smallcap,FMCG
10-07-2023,REFEX,Smallcap,Services
10-07-2023,KOLTEPATIL,Smallcap,Realty
10-07-2023,DBCORP,Midcap,Media
10-07-2023,MOIL,Midcap,Industrials
10-07-2023,SUMMITSEC,Smallcap,Finance
10-07-2023,IWEL,Smallcap,Miscellaneous
10-07-2023,TEGA,Midcap,Industrials
10-07-2023,ANANDRATHI,Midcap,Finance
10-07-2023,INOXWIND,Midcap,FMCG
10-07-2023,LALPATHLAB,Largecap,Pharmaceuticals
10-07-2023,MAXIND,Smallcap,Miscellaneous
11-07-2023,TATAMTRDVR,Largecap,Auto
11-07-2023,SUNDRMBRAK,Smallcap,Auto
11-07-2023,DICIND,Smallcap,Industrials
11-07-2023,ORISSAMINE,Smallcap,Industrials
11-07-2023,MIRCELECTR,Smallcap,FMCG
11-07-2023,RELIANCE,Largecap,Industrials
11-07-2023,JINDALSAW,Midcap,Metals
11-07-2023,NIPPOBATRY,Smallcap,Miscellaneous
11-07-2023,ELECON,Midcap,FMCG
11-07-2023,STYRENIX,Smallcap,Oils
11-07-2023,SDBL,Smallcap,FMCG
11-07-2023,RAINBOW,Midcap,Pharmaceuticals
11-07-2023,SSWL,Smallcap,Auto
11-07-2023,PREMIERPOL,Smallcap,FMCG
11-07-2023,ASAL,Smallcap,Auto
11-07-2023,SHREYAS,Smallcap,Services
11-07-2023,KOVAI,Smallcap,Pharmaceuticals
11-07-2023,ALBERTDAVD,Smallcap,Pharmaceuticals
11-07-2023,COCHINSHIP,Midcap,Industrials
11-07-2023,WIPL,Smallcap,Miscellaneous
11-07-2023,PREMEXPLN,Smallcap,Industrials
11-07-2023,DPWIRES,Smallcap,Metals
11-07-2023,SANGHVIMOV,Smallcap,Miscellaneous
11-07-2023,MIDHANI,Midcap,Metals
11-07-2023,MANORAMA,Smallcap,FMCG
11-07-2023,ANUP,Smallcap,Industrials
11-07-2023,KSOLVES,Smallcap,I.T
11-07-2023,SWELECTES,Smallcap,FMCG
11-07-2023,NDRAUTO,Smallcap,Auto
11-07-2023,MAZDOCK,Largecap,Industrials
11-07-2023,XCHANGING,Smallcap,I.T
11-07-2023,SUZLON,Largecap,FMCG
11-07-2023,KKCL,Smallcap,FMCG
11-07-2023,FORTIS,Largecap,Pharmaceuticals
11-07-2023,TIMETECHNO,Smallcap,FMCG
11-07-2023,REFEX,Smallcap,Services
11-07-2023,KOLTEPATIL,Smallcap,Realty
11-07-2023,ROSSELLIND,Smallcap,Miscellaneous
11-07-2023,ZENTEC,Midcap,I.T
11-07-2023,KALYANKJIL,Largecap,Miscellaneous
11-07-2023,DODLA,Smallcap,FMCG
11-07-2023,PARAS,Smallcap,Industrials
11-07-2023,POWERMECH,Midcap,FMCG
11-07-2023,LSIL,Midcap,FMCG
11-07-2023,ENDURANCE,Largecap,Auto
12-07-2023,TIDEWATER,Smallcap,Industrials
12-07-2023,EXIDEIND,Largecap,Auto
12-07-2023,SUNDRMBRAK,Smallcap,Auto
12-07-2023,MIRCELECTR,Smallcap,FMCG
12-07-2023,NCC,Midcap,Realty
12-07-2023,JINDALSAW,Midcap,Metals
12-07-2023,SUNFLAG,Smallcap,Metals
12-07-2023,COASTCORP,Smallcap,Miscellaneous
12-07-2023,BBL,Smallcap,FMCG
12-07-2023,NELCO,Smallcap,Telecom
12-07-2023,SARDAEN,Midcap,Metals
12-07-2023,INDIANHUME,Smallcap,Realty
12-07-2023,GABRIEL,Midcap,Auto
12-07-2023,KOTHARIPET,Smallcap,Oils
12-07-2023,JBCHEPHARM,Largecap,Pharmaceuticals
12-07-2023,GILLETTE,Largecap,FMCG
12-07-2023,PTL,Smallcap,Miscellaneous
12-07-2023,HBLPOWER,Midcap,Miscellaneous
12-07-2023,MOTHERSON,Largecap,Auto
12-07-2023,ONWARDTEC,Smallcap,I.T
12-07-2023,KAYNES,Midcap,FMCG
12-07-2023,UNIPARTS,Smallcap,Industrials
12-07-2023,MUNJALSHOW,Smallcap,Auto
12-07-2023,ASAL,Smallcap,Auto
12-07-2023,MARKSANS,Midcap,Pharmaceuticals
12-07-2023,BSE,Largecap,Miscellaneous
12-07-2023,CDSL,Midcap,Miscellaneous
12-07-2023,WIPL,Smallcap,Miscellaneous
12-07-2023,PREMEXPLN,Smallcap,Industrials
12-07-2023,CAPACITE,Smallcap,Realty
12-07-2023,KAMATHOTEL,Smallcap,Services
12-07-2023,5PAISA,Smallcap,Services
12-07-2023,IFGLEXPOR,Smallcap,Industrials
12-07-2023,MANORAMA,Smallcap,FMCG
12-07-2023,MARINE,Smallcap,FMCG
12-07-2023,MSTCLTD,Smallcap,I.T
12-07-2023,POLYCAB,Largecap,Industrials
12-07-2023,SOMANYCERA,Smallcap,Industrials
12-07-2023,PPL,Smallcap,FMCG
12-07-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
12-07-2023,MAZDOCK,Largecap,Industrials
12-07-2023,DHANBANK,Smallcap,Bank
12-07-2023,J&KBANK,Midcap,Bank
12-07-2023,SOUTHBANK,Midcap,Bank
12-07-2023,KTKBANK,Midcap,Bank
12-07-2023,BLKASHYAP,Smallcap,Realty
12-07-2023,KKCL,Smallcap,FMCG
12-07-2023,RSYSTEMS,Midcap,I.T
12-07-2023,AHLUCONT,Midcap,Realty
12-07-2023,ADSL,Smallcap,I.T
12-07-2023,BIRLAMONEY,Smallcap,Services
12-07-2023,DBCORP,Midcap,Media
12-07-2023,VASCONEQ,Smallcap,Realty
12-07-2023,ROSSELLIND,Smallcap,Miscellaneous
12-07-2023,ZENTEC,Midcap,I.T
12-07-2023,ZUARI,Smallcap,Industrials
12-07-2023,KALYANKJIL,Largecap,Miscellaneous
12-07-2023,TEGA,Midcap,Industrials
12-07-2023,MAPMYINDIA,Midcap,I.T
12-07-2023,DATAPATTNS,Midcap,FMCG
12-07-2023,POWERMECH,Midcap,FMCG
12-07-2023,LSIL,Midcap,FMCG
12-07-2023,RBLBANK,Midcap,Bank
12-07-2023,HPL,Smallcap,FMCG
13-07-2023,DENORA,Smallcap,FMCG
13-07-2023,KIRLOSBROS,Midcap,FMCG
13-07-2023,NELCO,Smallcap,Telecom
13-07-2023,ASALCBR,Smallcap,FMCG
13-07-2023,GILLETTE,Largecap,FMCG
13-07-2023,NLCINDIA,Largecap,Miscellaneous
13-07-2023,MOTHERSON,Largecap,Auto
13-07-2023,TRIGYN,Smallcap,I.T
13-07-2023,CCL,Midcap,FMCG
13-07-2023,KELLTONTEC,Smallcap,I.T
13-07-2023,DCMSRIND,Smallcap,FMCG
13-07-2023,ASHIANA,Smallcap,Realty
13-07-2023,SHRIPISTON,Midcap,Auto
13-07-2023,TEJASNET,Midcap,Telecom
13-07-2023,WIPL,Smallcap,Miscellaneous
13-07-2023,PREMEXPLN,Smallcap,Industrials
13-07-2023,GEEKAYWIRE,Smallcap,Metals
13-07-2023,63MOONS,Smallcap,I.T
13-07-2023,IFGLEXPOR,Smallcap,Industrials
13-07-2023,PATELENG,Smallcap,Realty
13-07-2023,RITCO,Smallcap,Services
13-07-2023,DATAMATICS,Smallcap,I.T
13-07-2023,DEEPINDS,Smallcap,Industrials
13-07-2023,ADSL,Smallcap,I.T
13-07-2023,TRIL,Smallcap,FMCG
13-07-2023,ZENTEC,Midcap,I.T
13-07-2023,MTARTECH,Midcap,Industrials
13-07-2023,PARAS,Smallcap,Industrials
13-07-2023,POLICYBZR,Largecap,I.T
13-07-2023,ANANDRATHI,Midcap,Finance
13-07-2023,DATAPATTNS,Midcap,FMCG
13-07-2023,POWERMECH,Midcap,FMCG
13-07-2023,LSIL,Midcap,FMCG
13-07-2023,HPL,Smallcap,FMCG
14-07-2023,DENORA,Smallcap,FMCG
14-07-2023,ORISSAMINE,Smallcap,Industrials
14-07-2023,ESABINDIA,Midcap,FMCG
14-07-2023,HSCL,Midcap,Industrials
14-07-2023,NCC,Midcap,Realty
14-07-2023,PIXTRANS,Smallcap,FMCG
14-07-2023,SUNFLAG,Smallcap,Metals
14-07-2023,ESCORTS,Largecap,Auto
14-07-2023,KESORAMIND,Smallcap,Industrials
14-07-2023,PHOENIXLTD,Largecap,Realty
14-07-2023,NIPPOBATRY,Smallcap,Miscellaneous
14-07-2023,BLISSGVS,Smallcap,Pharmaceuticals
14-07-2023,MODISONLTD,Smallcap,FMCG
14-07-2023,KOTHARIPET,Smallcap,Oils
14-07-2023,FOODSIN,Smallcap,FMCG
14-07-2023,GILLETTE,Largecap,FMCG
14-07-2023,RAINBOW,Midcap,Pharmaceuticals
14-07-2023,DELHIVERY,Largecap,Services
14-07-2023,TRIGYN,Smallcap,I.T
14-07-2023,KELLTONTEC,Smallcap,I.T
14-07-2023,VESUVIUS,Midcap,Industrials
14-07-2023,MAHEPC,Smallcap,FMCG
14-07-2023,TEJASNET,Midcap,Telecom
14-07-2023,NGLFINE,Smallcap,Pharmaceuticals
14-07-2023,PREMEXPLN,Smallcap,Industrials
14-07-2023,AIRAN,Smallcap,I.T
14-07-2023,SGIL,Smallcap,Industrials
14-07-2023,MANORAMA,Smallcap,FMCG
14-07-2023,RITCO,Smallcap,Services
14-07-2023,GOLDTECH,Smallcap,I.T
14-07-2023,MSTCLTD,Smallcap,I.T
14-07-2023,BSOFT,Midcap,I.T
14-07-2023,DATAMATICS,Smallcap,I.T
14-07-2023,DEEPINDS,Smallcap,Industrials
14-07-2023,GLOBALVECT,Smallcap,Services
14-07-2023,NAUKRI,Largecap,I.T
14-07-2023,TANLA,Midcap,I.T
14-07-2023,LUMAXTECH,Smallcap,Auto
14-07-2023,SMSPHARMA,Smallcap,Pharmaceuticals
14-07-2023,DISHTV,Smallcap,Media
14-07-2023,ADSL,Smallcap,I.T
14-07-2023,CRAFTSMAN,Midcap,Auto
14-07-2023,KALYANKJIL,Largecap,Miscellaneous
14-07-2023,JUSTDIAL,Midcap,I.T
14-07-2023,KIMS,Midcap,Pharmaceuticals
14-07-2023,ZOMATO,Largecap,I.T
14-07-2023,SNOWMAN,Smallcap,Services
14-07-2023,MAPMYINDIA,Midcap,I.T
14-07-2023,METROBRAND,Largecap,FMCG
14-07-2023,MANAKALUCO,Smallcap,Metals
14-07-2023,PRECAM,Smallcap,Auto
14-07-2023,BHARATWIRE,Smallcap,Metals
14-07-2023,RBLBANK,Midcap,Bank
14-07-2023,HPL,Smallcap,FMCG
17-07-2023,BANCOINDIA,Smallcap,Auto
17-07-2023,ESABINDIA,Midcap,FMCG
17-07-2023,RELIANCE,Largecap,Industrials
17-07-2023,RAYMOND,Midcap,Textiles
17-07-2023,PIXTRANS,Smallcap,FMCG
17-07-2023,JINDALSAW,Midcap,Metals
17-07-2023,SUNFLAG,Smallcap,Metals
17-07-2023,THOMASCOOK,Midcap,Miscellaneous
17-07-2023,PGHH,Largecap,FMCG
17-07-2023,UCAL,Smallcap,Auto
17-07-2023,AKZOINDIA,Midcap,Industrials
17-07-2023,KESORAMIND,Smallcap,Industrials
17-07-2023,PENINLAND,Smallcap,Realty
17-07-2023,BBL,Smallcap,FMCG
17-07-2023,ZENSARTECH,Midcap,I.T
17-07-2023,SARDAEN,Midcap,Metals
17-07-2023,HERCULES,Smallcap,FMCG
17-07-2023,BLISSGVS,Smallcap,Pharmaceuticals
17-07-2023,MODISONLTD,Smallcap,FMCG
17-07-2023,GILLETTE,Largecap,FMCG
17-07-2023,ITDCEM,Smallcap,Realty
17-07-2023,SATINDLTD,Smallcap,Metals
17-07-2023,WEWIN,Smallcap,
17-07-2023,ONWARDTEC,Smallcap,I.T
17-07-2023,FUSION,Midcap,Finance
17-07-2023,RUSTOMJEE,Midcap,Realty
17-07-2023,RATNAMANI,Largecap,Metals
17-07-2023,PRAJIND,Midcap,FMCG
17-07-2023,KOKUYOCMLN,Smallcap,Miscellaneous
17-07-2023,DCMSRIND,Smallcap,FMCG
17-07-2023,MAHEPC,Smallcap,FMCG
17-07-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
17-07-2023,CLEDUCATE,Smallcap,Services
17-07-2023,COCHINSHIP,Midcap,Industrials
17-07-2023,CAPLIPOINT,Midcap,Pharmaceuticals
17-07-2023,AIRAN,Smallcap,I.T
17-07-2023,GENUSPOWER,Midcap,FMCG
17-07-2023,CHEMFAB,Smallcap,Industrials
17-07-2023,VSTTILLERS,Smallcap,Auto
17-07-2023,MSTCLTD,Smallcap,I.T
17-07-2023,AGARIND,Smallcap,Oils
17-07-2023,BLUECHIP,Smallcap,Finance
17-07-2023,KSOLVES,Smallcap,I.T
17-07-2023,WELCORP,Midcap,Metals
17-07-2023,ENGINERSIN,Midcap,Realty
17-07-2023,NATIONALUM,Midcap,Metals
17-07-2023,BSOFT,Midcap,I.T
17-07-2023,GOKEX,Midcap,FMCG
17-07-2023,TECHM,Largecap,I.T
17-07-2023,DEEPINDS,Smallcap,Industrials
17-07-2023,GLOBALVECT,Smallcap,Services
17-07-2023,NAUKRI,Largecap,I.T
17-07-2023,DAAWAT,Midcap,FMCG
17-07-2023,SMSPHARMA,Smallcap,Pharmaceuticals
17-07-2023,DISHTV,Smallcap,Media
17-07-2023,SRHHYPOLTD,Smallcap,Industrials
17-07-2023,JAIBALAJI,Midcap,Metals
17-07-2023,LOTUSEYE,Smallcap,Pharmaceuticals
17-07-2023,THANGAMAYL,Smallcap,Miscellaneous
17-07-2023,RAMKY,Midcap,Realty
17-07-2023,GRAVITA,Midcap,Metals
17-07-2023,SURANASOL,Smallcap,FMCG
17-07-2023,SNOWMAN,Smallcap,Services
17-07-2023,MEDPLUS,Midcap,FMCG
17-07-2023,MANAKALUCO,Smallcap,Metals
17-07-2023,PRECAM,Smallcap,Auto
17-07-2023,RBLBANK,Midcap,Bank
18-07-2023,CGPOWER,Largecap,FMCG
18-07-2023,SARDAEN,Midcap,Metals
18-07-2023,BLISSGVS,Smallcap,Pharmaceuticals
18-07-2023,TI,Midcap,FMCG
18-07-2023,SUPREMEIND,Largecap,FMCG
18-07-2023,PENIND,Smallcap,Metals
18-07-2023,WEWIN,Smallcap,
18-07-2023,DREAMFOLKS,Smallcap,Miscellaneous
18-07-2023,HERITGFOOD,Smallcap,FMCG
18-07-2023,GET&D,Midcap,FMCG
18-07-2023,EIMCOELECO,Smallcap,FMCG
18-07-2023,ORCHPHARMA,Smallcap,Pharmaceuticals
18-07-2023,CROWN,Smallcap,Miscellaneous
18-07-2023,GANESHHOUC,Smallcap,Realty
18-07-2023,AIRAN,Smallcap,I.T
18-07-2023,SANGHIIND,Smallcap,Industrials
18-07-2023,GODREJAGRO,Midcap,Miscellaneous
18-07-2023,APOLLO,Smallcap,FMCG
18-07-2023,SANGHVIMOV,Smallcap,Miscellaneous
18-07-2023,CHEMFAB,Smallcap,Industrials
18-07-2023,SILGO,Smallcap,Miscellaneous
18-07-2023,TECHNOE,Midcap,Realty
18-07-2023,PATELENG,Smallcap,Realty
18-07-2023,VSTTILLERS,Smallcap,Auto
18-07-2023,MSTCLTD,Smallcap,I.T
18-07-2023,POLYCAB,Largecap,Industrials
18-07-2023,AGARIND,Smallcap,Oils
18-07-2023,SAREGAMA,Midcap,Media
18-07-2023,DSSL,Smallcap,I.T
18-07-2023,SMARTLINK,Smallcap,Finance
18-07-2023,DATAMATICS,Smallcap,I.T
18-07-2023,KKCL,Smallcap,FMCG
18-07-2023,DAAWAT,Midcap,FMCG
18-07-2023,SMSPHARMA,Smallcap,Pharmaceuticals
18-07-2023,DLINKINDIA,Smallcap,Services
18-07-2023,DBCORP,Midcap,Media
18-07-2023,KRITINUT,Smallcap,FMCG
18-07-2023,TARC,Smallcap,Realty
18-07-2023,MEDPLUS,Midcap,FMCG
19-07-2023,FINCABLES,Midcap,Industrials
19-07-2023,GOODYEAR,Smallcap,Auto
19-07-2023,KAJARIACER,Largecap,Industrials
19-07-2023,PATANJALI,Largecap,FMCG
19-07-2023,THOMASCOOK,Midcap,Miscellaneous
19-07-2023,NOVARTIND,Smallcap,Services
19-07-2023,BBL,Smallcap,FMCG
19-07-2023,SARDAEN,Midcap,Metals
19-07-2023,SDBL,Smallcap,FMCG
19-07-2023,NAVNETEDUL,Smallcap,Miscellaneous
19-07-2023,INTLCONV,Smallcap,FMCG
19-07-2023,JINDRILL,Smallcap,Oils
19-07-2023,UGROCAP,Smallcap,Finance
19-07-2023,ANANTRAJ,Midcap,Realty
19-07-2023,TIPSFILMS,Smallcap,Media
19-07-2023,EMIL,Midcap,FMCG
19-07-2023,KEI,Largecap,Industrials
19-07-2023,VESUVIUS,Midcap,Industrials
19-07-2023,JAYNECOIND,Smallcap,Industrials
19-07-2023,DCMSRIND,Smallcap,FMCG
19-07-2023,ORCHPHARMA,Smallcap,Pharmaceuticals
19-07-2023,DCAL,Smallcap,Pharmaceuticals
19-07-2023,CROWN,Smallcap,Miscellaneous
19-07-2023,PREMEXPLN,Smallcap,Industrials
19-07-2023,DPWIRES,Smallcap,Metals
19-07-2023,GODREJAGRO,Midcap,Miscellaneous
19-07-2023,ICEMAKE,Smallcap,FMCG
19-07-2023,E2E,Smallcap,I.T
19-07-2023,SILGO,Smallcap,Miscellaneous
19-07-2023,MARINE,Smallcap,FMCG
19-07-2023,TECHNOE,Midcap,Realty
19-07-2023,SHAKTIPUMP,Smallcap,FMCG
19-07-2023,POLYCAB,Largecap,Industrials
19-07-2023,SWSOLAR,Midcap,Industrials
19-07-2023,SAREGAMA,Midcap,Media
19-07-2023,SOUTHBANK,Midcap,Bank
19-07-2023,INDNIPPON,Smallcap,Auto
19-07-2023,INTENTECH,Smallcap,I.T
19-07-2023,DSSL,Smallcap,I.T
19-07-2023,TIPSINDLTD,Smallcap,Media
19-07-2023,MEGASOFT,Smallcap,I.T
19-07-2023,PNB,Largecap,Bank
19-07-2023,RKFORGE,Midcap,Industrials
19-07-2023,KTKBANK,Midcap,Bank
19-07-2023,SUNTV,Largecap,Media
19-07-2023,DAAWAT,Midcap,FMCG
19-07-2023,ADSL,Smallcap,I.T
19-07-2023,REFEX,Smallcap,Services
19-07-2023,TITAGARH,Midcap,FMCG
19-07-2023,MHRIL,Midcap,Services
19-07-2023,DLINKINDIA,Smallcap,Services
19-07-2023,KRITINUT,Smallcap,FMCG
19-07-2023,THOMASCOTT,Smallcap,Textiles
19-07-2023,TARC,Smallcap,Realty
19-07-2023,MTARTECH,Midcap,Industrials
19-07-2023,FINOPB,Smallcap,Bank
20-07-2023,FINCABLES,Midcap,Industrials
20-07-2023,KAJARIACER,Largecap,Industrials
20-07-2023,TOKYOPLAST,Smallcap,FMCG
20-07-2023,PGHH,Largecap,FMCG
20-07-2023,PENINLAND,Smallcap,Realty
20-07-2023,ZENSARTECH,Midcap,I.T
20-07-2023,DELTAMAGNT,Smallcap,FMCG
20-07-2023,INDIANHUME,Smallcap,Realty
20-07-2023,TEXINFRA,Smallcap,Realty
20-07-2023,RESPONIND,Midcap,FMCG
20-07-2023,JINDRILL,Smallcap,Oils
20-07-2023,DELHIVERY,Largecap,Services
20-07-2023,WEWIN,Smallcap,
20-07-2023,PITTIENG,Smallcap,FMCG
20-07-2023,USHAMART,Midcap,Metals
20-07-2023,HERITGFOOD,Smallcap,FMCG
20-07-2023,KELLTONTEC,Smallcap,I.T
20-07-2023,GUJAPOLLO,Smallcap,FMCG
20-07-2023,JAYNECOIND,Smallcap,Industrials
20-07-2023,EIMCOELECO,Smallcap,FMCG
20-07-2023,WIPL,Smallcap,Miscellaneous
20-07-2023,NATCOPHARM,Midcap,Pharmaceuticals
20-07-2023,PREMEXPLN,Smallcap,Industrials
20-07-2023,SANGHIIND,Smallcap,Industrials
20-07-2023,ICEMAKE,Smallcap,FMCG
20-07-2023,NEWGEN,Midcap,I.T
20-07-2023,NRBBEARING,Smallcap,Industrials
20-07-2023,E2E,Smallcap,I.T
20-07-2023,HDFCAMC,Largecap,Finance
20-07-2023,SHAKTIPUMP,Smallcap,FMCG
20-07-2023,POLYCAB,Largecap,Industrials
20-07-2023,HATSUN,Largecap,FMCG
20-07-2023,HINDWAREAP,Smallcap,Services
20-07-2023,MAZDOCK,Largecap,Industrials
20-07-2023,GLENMARK,Largecap,Pharmaceuticals
20-07-2023,SHREERAMA,Smallcap,Services
20-07-2023,INTENTECH,Smallcap,I.T
20-07-2023,PNBGILTS,Smallcap,Finance
20-07-2023,MEGASOFT,Smallcap,I.T
20-07-2023,RKFORGE,Midcap,Industrials
20-07-2023,HTMEDIA,Smallcap,Media
20-07-2023,JAGRAN,Smallcap,Media
20-07-2023,VOLTAMP,Midcap,FMCG
20-07-2023,DISHTV,Smallcap,Media
20-07-2023,TITAGARH,Midcap,FMCG
20-07-2023,DLINKINDIA,Smallcap,Services
20-07-2023,DBCORP,Midcap,Media
20-07-2023,BAJAJCON,Smallcap,FMCG
20-07-2023,JWL,Midcap,FMCG
20-07-2023,APLLTD,Midcap,Pharmaceuticals
20-07-2023,DODLA,Smallcap,FMCG
20-07-2023,FINOPB,Smallcap,Bank
20-07-2023,POLICYBZR,Largecap,I.T
20-07-2023,SPORTKING,Smallcap,Textiles
21-07-2023,BAJAJHIND,Smallcap,FMCG
21-07-2023,ESABINDIA,Midcap,FMCG
21-07-2023,GOODYEAR,Smallcap,Auto
21-07-2023,JINDALSAW,Midcap,Metals
21-07-2023,UCAL,Smallcap,Auto
21-07-2023,ASHOKLEY,Largecap,Auto
21-07-2023,PENINLAND,Smallcap,Realty
21-07-2023,ZENSARTECH,Midcap,I.T
21-07-2023,UNIVCABLES,Smallcap,Industrials
21-07-2023,PRAKASH,Smallcap,Metals
21-07-2023,PRUDENT,Midcap,Finance
21-07-2023,PITTIENG,Smallcap,FMCG
21-07-2023,TIPSFILMS,Smallcap,Media
21-07-2023,EMIL,Midcap,FMCG
21-07-2023,HERITGFOOD,Smallcap,FMCG
21-07-2023,VESUVIUS,Midcap,Industrials
21-07-2023,PLASTIBLEN,Smallcap,Industrials
21-07-2023,ALBERTDAVD,Smallcap,Pharmaceuticals
21-07-2023,NATCOPHARM,Midcap,Pharmaceuticals
21-07-2023,ZOTA,Smallcap,Services
21-07-2023,E2E,Smallcap,I.T
21-07-2023,RITES,Midcap,Realty
21-07-2023,IRCON,Midcap,Realty
21-07-2023,MARINE,Smallcap,FMCG
21-07-2023,TECHNOE,Midcap,Realty
21-07-2023,PATELENG,Smallcap,Realty
21-07-2023,MAZDOCK,Largecap,Industrials
21-07-2023,ENGINERSIN,Midcap,Realty
21-07-2023,GMDCLTD,Midcap,Industrials
21-07-2023,GLENMARK,Largecap,Pharmaceuticals
21-07-2023,SHREERAMA,Smallcap,Services
21-07-2023,MCDOWELL-N,Largecap,FMCG
21-07-2023,UNIONBANK,Largecap,Bank
21-07-2023,MAHABANK,Largecap,Bank
21-07-2023,RKFORGE,Midcap,Industrials
21-07-2023,HTMEDIA,Smallcap,Media
21-07-2023,JAGRAN,Smallcap,Media
21-07-2023,SUNTV,Largecap,Media
21-07-2023,DAAWAT,Midcap,FMCG
21-07-2023,TANLA,Midcap,I.T
21-07-2023,AUTOIND,Smallcap,Auto
21-07-2023,DISHTV,Smallcap,Media
21-07-2023,JKIL,Smallcap,Realty
21-07-2023,DBCORP,Midcap,Media
21-07-2023,SURANASOL,Smallcap,FMCG
21-07-2023,TEXRAIL,Smallcap,FMCG
21-07-2023,RAILTEL,Midcap,Telecom
21-07-2023,DODLA,Smallcap,FMCG
21-07-2023,MEDPLUS,Midcap,FMCG
21-07-2023,LICNETFSEN,Smallcap,Indices
21-07-2023,UJJIVAN,Midcap,Finance
24-07-2023,TATAMTRDVR,Largecap,Auto
24-07-2023,BAJAJHIND,Smallcap,FMCG
24-07-2023,BANCOINDIA,Smallcap,Auto
24-07-2023,BEML,Midcap,FMCG
24-07-2023,GOODYEAR,Smallcap,Auto
24-07-2023,IONEXCHANG,Midcap,FMCG
24-07-2023,KSL,Smallcap,Metals
24-07-2023,ASHOKLEY,Largecap,Auto
24-07-2023,TALBROAUTO,Smallcap,Auto
24-07-2023,TEXINFRA,Smallcap,Realty
24-07-2023,WENDT,Smallcap,FMCG
24-07-2023,HERCULES,Smallcap,FMCG
24-07-2023,NAVNETEDUL,Smallcap,Miscellaneous
24-07-2023,SUPREMEIND,Largecap,FMCG
24-07-2023,CANFINHOME,Midcap,Finance
24-07-2023,IVC,Smallcap,Finance
24-07-2023,PITTIENG,Smallcap,FMCG
24-07-2023,USHAMART,Midcap,Metals
24-07-2023,RSSOFTWARE,Smallcap,I.T
24-07-2023,INOXGREEN,Smallcap,Realty
24-07-2023,HERITGFOOD,Smallcap,FMCG
24-07-2023,GUJAPOLLO,Smallcap,FMCG
24-07-2023,RAMRAT,Smallcap,Metals
24-07-2023,JOCIL,Smallcap,Industrials
24-07-2023,KOTARISUG,Smallcap,
24-07-2023,AARTIDRUGS,Smallcap,Pharmaceuticals
24-07-2023,AVADHSUGAR,Smallcap,FMCG
24-07-2023,WIPL,Smallcap,Miscellaneous
24-07-2023,MAGADSUGAR,Smallcap,FMCG
